,age,profession,salary
7443,40.0,2,22645.0
7444,34.0,1,51374.0
7445,26.0,5,49492.0
7446,45.0,4,50822.0
7447,28.0,3,51789.0
7448,23.0,0,23502.0
7449,58.0,2,27182.0
7450,56.0,5,61691.0
7451,62.0,5,51133.0
7452,35.0,4,39355.0
7453,59.0,2,27257.0
7454,38.0,5,50669.0
7455,23.0,3,35397.0
7456,41.0,0,38795.0
7457,45.0,2,23597.0
7458,39.0,1,51848.0
7459,55.0,4,44918.0
7460,36.0,1,52978.0
7461,61.0,4,39120.0
7462,23.0,1,30795.0
7463,52.0,3,61827.0
7464,62.0,1,52328.0
7465,45.0,1,54987.0
7466,60.0,4,46574.0
7467,51.0,5,56939.0
7468,21.0,4,27971.0
7469,50.0,3,66350.0
7470,50.0,5,67309.0
7471,20.0,4,28245.0
7472,38.0,5,51044.0
7473,22.0,0,25108.0
7474,33.0,4,33044.0
7475,64.0,3,61433.0
7476,62.0,4,48222.0
7477,51.0,5,61014.0
7478,37.0,3,66887.0
7479,38.0,4,49541.0
7480,22.0,5,52082.0
7481,35.0,0,25929.0
7482,55.0,4,44957.0
7483,43.0,4,42026.0
7484,41.0,1,63437.0
7485,24.0,0,22857.0
7486,61.0,3,61896.0
7487,33.0,2,24236.0
7488,37.0,1,56151.0
7489,35.0,1,45867.0
7490,35.0,3,48569.0
7491,47.0,1,54099.0
7492,48.0,0,39077.0
7493,47.0,0,37578.0
7494,23.0,1,35156.0
7495,64.0,3,61016.0
7496,52.0,3,63002.0
7497,60.0,4,46060.0
7498,27.0,3,50202.0
7499,62.0,1,59614.0
7500,52.0,5,53776.0
7501,43.0,3,61644.0
7502,21.0,3,40176.0
7503,31.0,2,25902.0
7504,58.0,2,28193.0
7505,37.0,5,51293.0
7506,51.0,2,26558.0
7507,53.0,4,49067.0
7508,55.0,0,46272.0
7509,37.0,5,51895.0
7510,61.0,4,43311.0
7511,33.0,4,35202.0
7512,58.0,1,55913.0
7513,39.0,3,59202.0
7514,31.0,4,35715.0
7515,35.0,0,38679.0
7516,56.0,3,60207.0
7517,48.0,5,57011.0
7518,26.0,5,49853.0
7519,26.0,4,38276.0
7520,51.0,5,58752.0
7521,31.0,1,50687.0
7522,29.0,4,35435.0
7523,54.0,1,56703.0
7524,35.0,5,45653.0
7525,23.0,3,34001.0
7526,39.0,4,46844.0
7527,46.0,1,58424.0
7528,47.0,1,57159.0
7529,23.0,5,49620.0
7530,40.0,5,53393.0
7531,36.0,1,50906.0
7532,40.0,2,26693.0
7533,22.0,0,19290.0
7534,33.0,3,52366.0
7535,49.0,0,42782.0
7536,26.0,0,25991.0
7537,63.0,3,61051.0
7538,65.0,5,58733.0
7539,36.0,4,45354.0
7540,51.0,4,41054.0
7541,49.0,3,61695.0
7542,28.0,1,41870.0
7543,37.0,1,50237.0
7544,64.0,3,61574.0
7545,26.0,5,51581.0
7546,46.0,0,38141.0
7547,47.0,2,24621.0
7548,28.0,1,46656.0
7549,44.0,0,40281.0
7550,61.0,2,25672.0
7551,25.0,1,37267.0
7552,29.0,1,40980.0
7553,32.0,2,20378.0
7554,54.0,4,48480.0
7555,46.0,3,65048.0
7556,43.0,3,59343.0
7557,56.0,3,65141.0
7558,64.0,1,50120.0
7559,29.0,0,28673.0
7560,57.0,0,36706.0
7561,37.0,5,51155.0
7562,27.0,5,44251.0
7563,32.0,2,23653.0
7564,38.0,4,45193.0
7565,60.0,1,63805.0
7566,42.0,1,58805.0
7567,48.0,4,44864.0
7568,21.0,5,50289.0
7569,23.0,3,36889.0
7570,62.0,5,60152.0
7571,58.0,5,65961.0
7572,42.0,0,41006.0
7573,29.0,2,25069.0
7574,22.0,2,23902.0
7575,64.0,1,52444.0
7576,20.0,1,23296.0
7577,31.0,5,45922.0
7578,51.0,1,57461.0
7579,62.0,2,30445.0
7580,25.0,2,23452.0
7581,55.0,3,64912.0
7582,35.0,3,55321.0
7583,51.0,0,36479.0
7584,24.0,2,23713.0
7585,59.0,2,30551.0
7586,52.0,0,39960.0
7587,63.0,5,71713.0
7588,43.0,3,60980.0
7589,60.0,5,66441.0
7590,44.0,5,46463.0
7591,43.0,5,44672.0
7592,24.0,1,36482.0
7593,57.0,4,51164.0
7594,39.0,0,32992.0
7595,47.0,3,61398.0
7596,49.0,5,58392.0
7597,55.0,3,64852.0
7598,46.0,1,58718.0
7599,48.0,0,42299.0
7600,43.0,2,24341.0
7601,48.0,4,43709.0
7602,40.0,5,55615.0
7603,55.0,4,40379.0
7604,56.0,2,24408.0
7605,43.0,4,45783.0
7606,27.0,4,36757.0
7607,37.0,2,23928.0
7608,58.0,1,52817.0
7609,61.0,1,48975.0
7610,32.0,4,33748.0
7611,62.0,4,45321.0
7612,32.0,1,45618.0
7613,61.0,5,64638.0
7614,62.0,0,35706.0
7615,43.0,2,22751.0
7616,63.0,2,29881.0
7617,45.0,0,35099.0
7618,37.0,4,46297.0
7619,56.0,5,65383.0
7620,25.0,1,37892.0
7621,30.0,4,37521.0
7622,30.0,5,48896.0
7623,48.0,4,45692.0
7624,52.0,2,26562.0
7625,58.0,5,55929.0
7626,60.0,2,23452.0
7627,59.0,4,44082.0
7628,51.0,4,49427.0
7629,61.0,3,64476.0
7630,32.0,1,47488.0
7631,53.0,4,45474.0
7632,23.0,1,35430.0
7633,26.0,2,20151.0
7634,30.0,3,46939.0
7635,25.0,1,39059.0
7636,63.0,4,39878.0
7637,41.0,1,57266.0
7638,61.0,0,42589.0
7639,41.0,4,43604.0
7640,51.0,5,57512.0
7641,34.0,1,50319.0
7642,63.0,3,68670.0
7643,22.0,5,50245.0
7644,51.0,2,27671.0
7645,63.0,2,28632.0
7646,55.0,4,44441.0
7647,57.0,3,67548.0
7648,33.0,0,32983.0
7649,40.0,0,38364.0
7650,26.0,2,21677.0
7651,37.0,2,25982.0
7652,20.0,3,35577.0
7653,55.0,2,29937.0
7654,63.0,0,31771.0
7655,52.0,4,46626.0
7656,56.0,2,24725.0
7657,43.0,0,36724.0
7658,29.0,3,53821.0
7659,52.0,2,27251.0
7660,33.0,3,55017.0
7661,41.0,5,62374.0
7662,61.0,1,48968.0
7663,37.0,4,48962.0
7664,33.0,0,38857.0
7665,21.0,4,25652.0
7666,52.0,2,27028.0
7667,30.0,4,37259.0
7668,49.0,0,38507.0
7669,36.0,3,63087.0
7670,55.0,1,58366.0
7671,60.0,2,27324.0
7672,31.0,1,50365.0
7673,56.0,2,26785.0
7674,27.0,4,37564.0
7675,26.0,0,25900.0
7676,39.0,3,67336.0
7677,35.0,1,51328.0
7678,64.0,2,26671.0
7679,56.0,3,57789.0
7680,60.0,0,36055.0
7681,26.0,5,47921.0
7682,52.0,4,47044.0
7683,47.0,3,62570.0
7684,24.0,5,46287.0
7685,56.0,2,28095.0
7686,58.0,0,35684.0
7687,61.0,4,48510.0
7688,62.0,3,67079.0
7689,25.0,2,24919.0
7690,60.0,0,40262.0
7691,63.0,1,49776.0
7692,51.0,3,69892.0
7693,28.0,0,35090.0
7694,38.0,3,64850.0
7695,24.0,4,27743.0
7696,20.0,2,21440.0
7697,61.0,3,60922.0
7698,64.0,1,53805.0
7699,61.0,3,62901.0
7700,31.0,1,43663.0
7701,48.0,4,49202.0
7702,42.0,3,65574.0
7703,42.0,3,66849.0
7704,39.0,1,57383.0
7705,62.0,2,27859.0
7706,56.0,3,61147.0
7707,58.0,3,63918.0
7708,22.0,4,25654.0
7709,39.0,0,36818.0
7710,47.0,1,58200.0
7711,50.0,1,59631.0
7712,60.0,2,27082.0
7713,28.0,3,51674.0
7714,24.0,3,39823.0
7715,60.0,0,40055.0
7716,43.0,0,37724.0
7717,44.0,4,48337.0
7718,60.0,3,61346.0
7719,54.0,0,36162.0
7720,53.0,5,58583.0
7721,28.0,2,23436.0
7722,48.0,3,62895.0
7723,40.0,2,24037.0
7724,47.0,1,62670.0
7725,46.0,4,48185.0
7726,21.0,2,21608.0
7727,35.0,0,34195.0
7728,41.0,1,51165.0
7729,43.0,4,42232.0
7730,24.0,3,38849.0
7731,60.0,2,27945.0
7732,35.0,4,44315.0
7733,42.0,1,54386.0
7734,50.0,0,36284.0
7735,52.0,0,30679.0
7736,37.0,0,37396.0
7737,26.0,5,40855.0
7738,29.0,5,46980.0
7739,27.0,2,23660.0
7740,31.0,2,24496.0
7741,47.0,2,26022.0
7742,44.0,3,58993.0
7743,28.0,1,39768.0
7744,51.0,3,61149.0
7745,23.0,3,37450.0
7746,61.0,5,66782.0
7747,45.0,1,55456.0
7748,47.0,4,50508.0
7749,33.0,0,26314.0
7750,43.0,0,42202.0
7751,39.0,4,47663.0
7752,63.0,5,65775.0
7753,23.0,5,43096.0
7754,41.0,0,38522.0
7755,56.0,2,27788.0
7756,45.0,2,28684.0
7757,45.0,1,58876.0
7758,61.0,1,57933.0
7759,37.0,2,23743.0
7760,20.0,0,18058.0
7761,62.0,5,66679.0
7762,21.0,1,26830.0
7763,56.0,3,64270.0
7764,26.0,4,35522.0
7765,21.0,0,19411.0
7766,36.0,1,51791.0
7767,59.0,3,61579.0
7768,22.0,5,52916.0
7769,32.0,2,24374.0
7770,33.0,5,51547.0
7771,24.0,0,20864.0
7772,24.0,4,25210.0
7773,61.0,5,58480.0
7774,51.0,4,49885.0
7775,34.0,0,29402.0
7776,31.0,0,27747.0
7777,22.0,2,24916.0
7778,36.0,3,67926.0
7779,34.0,3,47185.0
7780,61.0,5,53943.0
7781,30.0,3,47900.0
7782,38.0,1,58223.0
7783,51.0,0,35284.0
7784,34.0,5,58350.0
7785,55.0,3,61809.0
7786,53.0,4,49592.0
7787,22.0,4,32853.0
7788,59.0,4,43042.0
7789,36.0,5,55826.0
7790,24.0,5,55499.0
7791,51.0,1,61575.0
7792,54.0,1,52229.0
7793,23.0,0,21699.0
7794,36.0,0,35654.0
7795,60.0,5,59103.0
7796,50.0,2,30592.0
7797,44.0,4,49131.0
7798,43.0,3,61658.0
7799,47.0,2,24687.0
7800,49.0,0,41043.0
7801,23.0,4,28225.0
7802,35.0,4,45450.0
7803,44.0,0,40590.0
7804,53.0,1,58695.0
7805,53.0,5,59907.0
7806,47.0,5,54867.0
7807,46.0,3,65138.0
7808,37.0,5,47894.0
7809,58.0,5,58235.0
7810,61.0,3,60893.0
7811,58.0,3,62844.0
7812,59.0,3,59964.0
7813,61.0,4,44139.0
7814,29.0,5,46396.0
7815,43.0,1,59507.0
7816,44.0,1,57790.0
7817,42.0,0,39324.0
7818,58.0,0,43498.0
7819,35.0,2,23395.0
7820,27.0,1,42330.0
7821,32.0,5,49689.0
7822,26.0,2,24902.0
7823,38.0,4,47684.0
7824,25.0,1,35618.0
7825,24.0,2,23859.0
7826,40.0,4,49586.0
7827,47.0,1,55486.0
7828,47.0,2,27638.0
7829,24.0,3,40782.0
7830,64.0,1,57996.0
7831,25.0,3,55123.0
7832,50.0,3,64705.0
7833,60.0,3,67428.0
7834,60.0,0,40761.0
7835,43.0,4,46245.0
7836,32.0,5,45790.0
7837,57.0,1,54666.0
7838,48.0,0,39277.0
7839,56.0,3,57984.0
7840,38.0,1,61158.0
7841,61.0,1,54630.0
7842,62.0,3,63769.0
7843,53.0,1,57481.0
7844,62.0,2,26474.0
7845,40.0,1,56127.0
7846,29.0,4,36420.0
7847,50.0,4,47151.0
7848,49.0,5,60769.0
7849,42.0,0,36282.0
7850,32.0,4,36401.0
7851,48.0,1,58861.0
7852,28.0,5,47687.0
7853,54.0,3,67347.0
7854,61.0,5,59775.0
7855,27.0,2,24281.0
7856,57.0,1,55581.0
7857,29.0,4,33557.0
7858,43.0,2,28532.0
7859,62.0,4,45498.0
7860,24.0,0,22766.0
7861,24.0,4,25387.0
7862,63.0,5,62372.0
7863,27.0,1,40275.0
7864,35.0,5,50614.0
7865,41.0,0,35137.0
7866,20.0,0,17875.0
7867,28.0,1,41394.0
7868,57.0,1,57855.0
7869,43.0,3,69889.0
7870,38.0,5,52536.0
7871,51.0,0,42441.0
7872,35.0,4,40111.0
7873,40.0,4,44677.0
7874,65.0,3,63178.0
7875,55.0,5,61768.0
7876,45.0,0,43435.0
7877,44.0,4,49047.0
7878,58.0,2,27920.0
7879,47.0,2,21691.0
7880,35.0,3,63746.0
7881,39.0,4,45918.0
7882,28.0,2,22546.0
7883,63.0,1,53248.0
7884,49.0,1,52793.0
7885,38.0,5,47413.0
7886,36.0,2,23380.0
7887,61.0,2,25401.0
7888,36.0,3,65955.0
7889,54.0,4,49634.0
7890,58.0,0,38104.0
7891,61.0,0,35698.0
7892,37.0,3,64820.0
7893,54.0,3,65068.0
7894,35.0,2,24741.0
7895,62.0,1,56309.0
7896,21.0,4,28521.0
7897,46.0,0,42207.0
7898,43.0,3,65635.0
7899,59.0,2,26747.0
7900,30.0,2,24761.0
7901,24.0,0,21935.0
7902,58.0,4,41390.0
7903,36.0,1,46853.0
7904,35.0,3,48910.0
7905,25.0,5,44162.0
7906,61.0,4,43303.0
7907,48.0,0,39058.0
7908,51.0,5,59180.0
7909,60.0,3,64433.0
7910,58.0,4,45028.0
7911,40.0,0,37551.0
7912,27.0,5,47321.0
7913,50.0,4,43408.0
7914,49.0,5,54214.0
7915,22.0,5,51186.0
7916,60.0,5,57421.0
7917,35.0,2,24314.0
7918,39.0,5,56478.0
7919,43.0,5,58131.0
7920,61.0,5,58301.0
7921,28.0,3,48628.0
7922,37.0,5,55307.0
7923,43.0,3,64493.0
7924,65.0,2,26889.0
7925,40.0,1,63447.0
7926,38.0,2,28981.0
7927,62.0,5,71760.0
7928,50.0,0,41203.0
7929,27.0,5,51822.0
7930,28.0,3,50134.0
7931,49.0,0,43058.0
7932,41.0,1,60056.0
7933,20.0,0,20905.0
7934,40.0,4,44061.0
7935,62.0,2,29382.0
7936,54.0,1,54677.0
7937,45.0,0,39098.0
7938,29.0,3,48416.0
7939,35.0,2,21059.0
7940,65.0,5,65272.0
7941,50.0,5,53800.0
7942,32.0,1,49079.0
7943,53.0,5,63119.0
7944,24.0,0,19594.0
7945,37.0,2,24148.0
7946,30.0,3,51758.0
7947,60.0,1,50158.0
7948,53.0,3,66174.0
7949,42.0,3,62421.0
7950,38.0,5,55337.0
7951,59.0,5,63270.0
7952,29.0,4,38026.0
7953,23.0,4,28938.0
7954,58.0,2,27637.0
7955,59.0,5,59852.0
7956,31.0,2,24393.0
7957,29.0,4,34542.0
7958,52.0,2,30165.0
7959,26.0,3,49944.0
7960,48.0,4,48317.0
7961,52.0,0,31419.0
7962,48.0,5,53636.0
7963,39.0,4,46987.0
7964,57.0,2,28658.0
7965,62.0,3,69057.0
7966,52.0,1,58069.0
7967,39.0,4,42481.0
7968,65.0,0,39639.0
7969,40.0,4,46402.0
7970,25.0,4,39044.0
7971,28.0,1,39312.0
7972,36.0,4,46122.0
7973,28.0,1,41481.0
7974,55.0,3,66003.0
7975,21.0,5,50758.0
7976,38.0,0,35103.0
7977,60.0,2,29218.0
7978,25.0,3,52311.0
7979,46.0,1,57654.0
7980,62.0,3,62901.0
7981,23.0,3,39018.0
7982,36.0,5,56950.0
7983,22.0,1,32283.0
7984,51.0,4,46307.0
7985,39.0,3,69229.0
7986,63.0,3,67899.0
7987,51.0,3,67682.0
7988,47.0,5,66059.0
7989,61.0,3,64469.0
7990,26.0,2,22167.0
7991,55.0,5,66157.0
7992,53.0,4,48079.0
7993,50.0,1,59871.0
7994,49.0,3,73249.0
7995,26.0,5,46559.0
7996,57.0,4,43147.0
7997,49.0,4,45808.0
7998,55.0,3,65005.0
7999,59.0,5,62319.0
8000,44.0,0,38555.0
8001,63.0,4,48774.0
8002,25.0,5,50543.0
8003,20.0,0,23662.0
8004,35.0,4,37036.0
8005,30.0,3,49067.0
8006,45.0,2,26406.0
8007,33.0,0,33934.0
8008,51.0,1,59603.0
8009,63.0,4,42182.0
8010,55.0,3,63519.0
8011,39.0,0,38505.0
8012,64.0,1,51926.0
8013,55.0,0,34323.0
8014,56.0,2,26945.0
8015,29.0,5,46234.0
8016,51.0,4,44606.0
8017,23.0,5,46050.0
8018,31.0,0,29113.0
8019,21.0,3,39133.0
8020,52.0,1,57388.0
8021,21.0,2,25431.0
8022,40.0,5,52990.0
8023,49.0,4,48068.0
8024,34.0,4,37590.0
8025,37.0,5,57662.0
8026,59.0,2,22914.0
8027,61.0,0,37989.0
8028,59.0,5,71566.0
8029,54.0,0,41053.0
8030,32.0,1,47232.0
8031,23.0,5,56643.0
8032,42.0,5,49381.0
8033,62.0,0,42318.0
8034,30.0,5,54996.0
8035,29.0,4,38239.0
8036,55.0,0,37362.0
8037,47.0,3,66369.0
8038,38.0,1,47121.0
8039,59.0,3,61803.0
8040,46.0,1,52384.0
8041,61.0,0,39796.0
8042,37.0,3,59651.0
8043,40.0,4,48304.0
8044,23.0,1,34327.0
8045,37.0,3,65787.0
8046,28.0,2,25991.0
8047,21.0,5,41287.0
8048,32.0,3,49667.0
8049,42.0,2,22707.0
8050,31.0,0,32267.0
8051,25.0,5,39742.0
8052,40.0,3,63714.0
8053,27.0,1,40667.0
8054,24.0,0,17125.0
8055,63.0,1,50429.0
8056,41.0,3,68522.0
8057,56.0,5,55739.0
8058,28.0,3,46829.0
8059,41.0,0,45069.0
8060,24.0,1,34374.0
8061,39.0,1,53956.0
8062,57.0,0,34263.0
8063,60.0,0,34037.0
8064,43.0,0,39442.0
8065,33.0,4,38171.0
8066,53.0,4,46358.0
8067,49.0,4,46695.0
8068,41.0,1,57346.0
8069,41.0,5,57535.0
8070,42.0,2,22289.0
8071,35.0,0,33629.0
8072,43.0,0,38141.0
8073,23.0,1,36013.0
8074,46.0,0,39730.0
8075,42.0,1,60046.0
8076,39.0,3,64183.0
8077,35.0,5,55239.0
8078,48.0,0,36106.0
8079,42.0,3,62984.0
8080,25.0,1,39703.0
8081,37.0,2,26511.0
8082,23.0,3,37596.0
8083,37.0,1,54605.0
8084,44.0,2,26987.0
8085,38.0,1,52376.0
8086,35.0,2,25520.0
8087,33.0,4,34874.0
8088,37.0,1,57939.0
8089,23.0,3,36944.0
8090,65.0,4,46295.0
8091,45.0,3,57017.0
8092,49.0,4,44858.0
8093,28.0,2,21392.0
8094,62.0,2,27195.0
8095,46.0,0,40636.0
8096,39.0,4,46373.0
8097,52.0,4,50780.0
8098,34.0,3,58530.0
8099,62.0,4,46305.0
8100,28.0,3,48584.0
8101,57.0,1,54186.0
8102,63.0,1,56702.0
8103,42.0,3,67735.0
8104,59.0,0,34451.0
8105,23.0,5,53074.0
8106,48.0,2,26434.0
8107,36.0,3,61255.0
8108,36.0,3,60065.0
8109,40.0,4,42111.0
8110,47.0,2,24519.0
8111,48.0,4,45776.0
8112,33.0,1,46856.0
8113,37.0,1,53273.0
8114,31.0,0,32466.0
8115,48.0,0,40476.0
8116,25.0,0,27515.0
8117,39.0,2,22219.0
8118,64.0,0,37638.0
8119,64.0,1,57303.0
8120,43.0,2,20975.0
8121,31.0,4,37799.0
8122,46.0,0,42840.0
8123,42.0,4,44491.0
8124,22.0,3,31901.0
8125,65.0,0,37378.0
8126,35.0,0,32322.0
8127,38.0,5,61196.0
8128,43.0,2,28991.0
8129,60.0,5,61881.0
8130,56.0,3,61695.0
8131,29.0,0,29841.0
8132,52.0,4,46652.0
8133,59.0,2,29338.0
8134,52.0,2,28642.0
8135,26.0,1,42888.0
8136,44.0,2,26560.0
8137,58.0,5,58570.0
8138,29.0,1,46672.0
8139,44.0,3,66390.0
8140,50.0,0,39936.0
8141,49.0,4,44234.0
8142,25.0,5,45729.0
8143,32.0,5,49520.0
8144,45.0,4,46760.0
8145,29.0,4,42156.0
8146,35.0,3,59471.0
8147,39.0,5,48369.0
8148,21.0,0,15864.0
8149,43.0,1,58639.0
8150,65.0,0,37269.0
8151,38.0,1,55244.0
8152,32.0,1,49244.0
8153,31.0,2,25582.0
8154,43.0,4,43841.0
8155,41.0,5,50594.0
8156,59.0,3,65011.0
8157,49.0,0,38056.0
8158,38.0,0,36941.0
8159,37.0,2,24674.0
8160,45.0,3,68601.0
8161,31.0,4,35142.0
8162,39.0,2,23272.0
8163,33.0,1,52448.0
8164,43.0,0,39489.0
8165,45.0,3,67754.0
8166,58.0,5,56802.0
8167,31.0,0,26214.0
8168,61.0,0,36722.0
8169,44.0,0,43740.0
8170,53.0,3,68216.0
8171,48.0,1,57171.0
8172,57.0,4,46706.0
8173,50.0,4,49108.0
8174,20.0,3,39431.0
8175,38.0,0,37589.0
8176,62.0,3,60933.0
8177,40.0,2,21833.0
8178,57.0,5,60803.0
8179,59.0,4,47894.0
8180,35.0,5,57189.0
8181,59.0,2,28461.0
8182,37.0,1,56680.0
8183,21.0,2,22308.0
8184,51.0,4,49464.0
8185,57.0,3,62017.0
8186,40.0,2,23181.0
8187,28.0,5,54142.0
8188,48.0,2,24905.0
8189,53.0,5,54919.0
8190,49.0,3,63640.0
8191,36.0,0,35658.0
8192,37.0,2,24446.0
8193,45.0,4,45664.0
8194,29.0,5,51227.0
8195,58.0,3,71210.0
8196,25.0,0,23756.0
8197,42.0,2,24962.0
8198,59.0,5,56037.0
8199,44.0,2,26265.0
8200,54.0,2,27599.0
8201,31.0,5,45454.0
8202,40.0,2,24473.0
8203,52.0,4,46122.0
8204,60.0,0,34453.0
8205,49.0,3,70041.0
8206,31.0,0,32619.0
8207,27.0,1,36135.0
8208,58.0,3,57502.0
8209,45.0,3,62045.0
8210,28.0,0,35323.0
8211,42.0,2,24252.0
8212,26.0,2,23273.0
8213,25.0,2,20824.0
8214,61.0,4,44718.0
8215,45.0,5,49422.0
8216,31.0,0,26630.0
8217,60.0,5,61930.0
8218,65.0,0,36728.0
8219,60.0,5,63649.0
8220,54.0,3,63354.0
8221,63.0,4,46050.0
8222,29.0,1,43713.0
8223,59.0,3,68144.0
8224,36.0,3,60161.0
8225,21.0,1,32137.0
8226,21.0,3,45077.0
8227,28.0,5,53635.0
8228,55.0,0,40079.0
8229,60.0,2,28106.0
8230,26.0,2,22626.0
8231,58.0,1,55978.0
8232,54.0,2,26807.0
8233,22.0,0,20701.0
8234,53.0,0,39762.0
8235,22.0,5,48264.0
8236,32.0,1,43588.0
8237,44.0,1,61116.0
8238,61.0,3,63941.0
8239,25.0,4,26417.0
8240,36.0,5,54789.0
8241,46.0,3,65372.0
8242,53.0,1,54688.0
8243,61.0,1,55295.0
8244,41.0,4,42090.0
8245,58.0,5,64288.0
8246,48.0,5,64469.0
8247,29.0,5,48409.0
8248,46.0,3,66692.0
8249,34.0,1,48942.0
8250,52.0,2,26024.0
8251,33.0,0,35926.0
8252,32.0,2,23334.0
8253,63.0,3,62777.0
8254,61.0,4,46102.0
8255,40.0,1,58379.0
8256,54.0,4,50731.0
8257,64.0,1,51624.0
8258,24.0,4,24253.0
8259,47.0,5,60960.0
8260,31.0,1,43556.0
8261,56.0,1,59332.0
8262,25.0,5,52132.0
8263,55.0,2,25828.0
8264,29.0,1,39989.0
8265,41.0,1,55179.0
8266,57.0,2,28645.0
8267,23.0,2,21540.0
8268,62.0,5,67657.0
8269,30.0,2,20508.0
8270,43.0,2,27612.0
8271,53.0,1,54488.0
8272,26.0,4,41067.0
8273,47.0,4,46507.0
8274,43.0,3,60868.0
8275,46.0,4,48212.0
8276,50.0,1,56219.0
8277,39.0,3,57292.0
8278,33.0,4,38470.0
8279,28.0,5,50813.0
8280,62.0,1,56002.0
8281,38.0,0,35309.0
8282,33.0,4,37564.0
8283,22.0,3,35036.0
8284,54.0,0,38002.0
8285,44.0,4,42670.0
8286,29.0,2,25489.0
8287,60.0,3,56755.0
8288,62.0,2,29509.0
8289,60.0,5,62063.0
8290,45.0,2,23822.0
8291,37.0,3,62547.0
8292,27.0,3,51940.0
8293,37.0,5,60561.0
8294,48.0,3,65964.0
8295,30.0,0,31911.0
8296,41.0,5,54754.0
8297,46.0,0,41010.0
8298,53.0,3,66849.0
8299,24.0,2,25116.0
8300,59.0,2,29161.0
8301,41.0,5,57655.0
8302,46.0,0,37238.0
8303,62.0,0,35945.0
8304,28.0,5,52657.0
8305,60.0,1,52646.0
8306,56.0,2,27383.0
8307,65.0,5,70843.0
8308,38.0,4,44849.0
8309,26.0,3,42124.0
8310,21.0,0,23601.0
8311,56.0,2,24635.0
8312,26.0,3,50113.0
8313,34.0,0,39638.0
8314,64.0,3,70396.0
8315,40.0,4,47925.0
8316,30.0,2,21736.0
8317,54.0,5,59946.0
8318,32.0,5,53581.0
8319,44.0,4,48830.0
8320,27.0,1,41420.0
8321,41.0,0,36509.0
8322,25.0,4,25239.0
8323,55.0,3,65172.0
8324,36.0,4,43729.0
8325,34.0,2,25163.0
8326,65.0,0,38411.0
8327,57.0,5,61786.0
8328,45.0,5,57018.0
8329,62.0,4,45308.0
8330,30.0,0,28960.0
8331,46.0,4,44811.0
8332,62.0,5,57283.0
8333,46.0,2,28004.0
8334,34.0,3,54362.0
8335,57.0,0,41356.0
8336,26.0,3,48748.0
8337,27.0,4,37784.0
8338,53.0,1,63247.0
8339,23.0,3,40981.0
8340,22.0,1,27588.0
8341,37.0,0,30917.0
8342,38.0,0,34803.0
8343,41.0,4,45251.0
8344,53.0,1,58981.0
8345,46.0,0,39677.0
8346,52.0,5,56734.0
8347,22.0,4,30739.0
8348,34.0,1,52074.0
8349,63.0,4,45640.0
8350,39.0,2,22683.0
8351,30.0,0,30888.0
8352,65.0,1,53449.0
8353,39.0,4,42577.0
8354,42.0,4,45030.0
8355,30.0,2,23665.0
8356,50.0,5,59934.0
8357,29.0,3,49834.0
8358,47.0,0,40416.0
8359,54.0,5,67161.0
8360,49.0,0,39803.0
8361,24.0,5,50929.0
8362,24.0,0,26333.0
8363,58.0,2,29042.0
8364,61.0,0,40849.0
8365,26.0,4,40640.0
8366,37.0,1,51805.0
8367,49.0,3,58820.0
8368,58.0,1,56770.0
8369,61.0,4,42428.0
8370,51.0,2,26728.0
8371,27.0,1,37582.0
8372,55.0,0,39765.0
8373,59.0,2,29923.0
8374,36.0,4,45512.0
8375,42.0,0,40364.0
8376,27.0,3,48185.0
8377,34.0,5,45308.0
8378,59.0,5,61236.0
8379,24.0,5,43504.0
8380,54.0,5,64900.0
8381,24.0,1,35765.0
8382,33.0,0,35753.0
8383,46.0,3,59750.0
8384,20.0,4,26237.0
8385,50.0,2,28302.0
8386,34.0,1,48702.0
8387,54.0,0,43830.0
8388,64.0,3,56209.0
8389,39.0,0,40461.0
8390,21.0,4,27855.0
8391,58.0,4,46550.0
8392,32.0,4,39668.0
8393,27.0,1,40032.0
8394,60.0,0,35321.0
8395,30.0,3,48600.0
8396,47.0,4,45911.0
8397,31.0,5,51099.0
8398,52.0,0,38577.0
8399,49.0,0,37816.0
8400,43.0,0,40612.0
8401,45.0,3,64849.0
8402,30.0,0,29127.0
8403,21.0,5,48778.0
8404,56.0,2,25783.0
8405,60.0,4,48096.0
8406,55.0,1,61353.0
8407,52.0,1,57991.0
8408,41.0,0,38297.0
8409,46.0,1,53883.0
8410,51.0,4,48647.0
8411,21.0,4,29054.0
8412,39.0,4,44154.0
8413,30.0,0,31438.0
8414,36.0,1,52326.0
8415,54.0,3,65219.0
8416,36.0,5,60577.0
8417,53.0,1,57607.0
8418,64.0,1,54533.0
8419,62.0,5,61588.0
8420,57.0,2,30802.0
8421,58.0,2,26305.0
8422,38.0,2,23578.0
8423,53.0,2,27418.0
8424,50.0,2,28510.0
8425,64.0,4,45574.0
8426,46.0,4,50252.0
8427,39.0,0,42307.0
8428,58.0,0,41604.0
8429,54.0,3,67693.0
8430,26.0,5,51039.0
8431,47.0,5,55103.0
8432,47.0,5,58116.0
8433,48.0,3,63383.0
8434,62.0,1,55224.0
8435,47.0,0,37224.0
8436,59.0,4,41045.0
8437,36.0,5,58016.0
8438,23.0,2,23565.0
8439,37.0,0,34038.0
8440,44.0,4,45962.0
8441,57.0,2,28215.0
