,age,edu_lvl,salary
2526,61.0,2,62326.39537635695
2527,61.0,2,62523.57730807603
2528,57.0,2,63351.632144526935
2529,48.0,1,57559.60475831623
2530,48.0,1,57389.2421133685
2531,49.0,0,52087.814021445854
2532,51.0,1,56943.68244512399
2533,21.0,0,27068.899323726142
2534,63.0,1,56499.03944454154
2535,46.0,0,52814.52758915907
2536,55.0,1,55757.08512805625
2537,37.0,2,56596.41345561032
2538,21.0,0,26755.826142943075
2539,43.0,1,56188.980105691895
2540,43.0,0,50553.56125068474
2541,40.0,0,50546.065055633
2542,35.0,0,46698.691395742055
2543,31.0,0,41654.80007207826
2544,44.0,1,54490.724153109535
2545,37.0,0,48055.26896235886
2546,64.0,2,62110.415194694455
2547,28.0,2,44023.54995979161
2548,34.0,0,45304.991305276606
2549,33.0,2,50830.50603338559
2550,44.0,1,56461.066985472935
2551,42.0,1,56133.663108757406
2552,49.0,2,61784.53811410259
2553,63.0,2,62697.241412204574
2554,33.0,0,43574.081933759226
2555,51.0,0,52273.31667856832
2556,21.0,1,30006.837580897252
2557,32.0,1,46410.79757225341
2558,41.0,2,59462.74316914869
2559,21.0,1,29634.337518694814
2560,48.0,1,56013.654076610816
2561,51.0,0,52301.226530272404
2562,54.0,1,57625.34971258367
2563,43.0,1,56036.31190018276
2564,47.0,1,56915.39398469957
2565,38.0,2,56384.01029080507
2566,22.0,1,31195.987724095932
2567,24.0,0,32433.110225974237
2568,49.0,2,62706.2867157557
2569,65.0,1,55963.15553293908
2570,21.0,1,28713.29651068244
2571,45.0,2,61000.443890341354
2572,54.0,1,56262.185879843484
2573,57.0,2,62590.02395798567
2574,45.0,2,60520.414563785744
2575,48.0,1,57603.67123050642
2576,51.0,2,62400.67862140747
2577,59.0,0,51203.6360094496
2578,26.0,2,39309.462367953485
2579,62.0,2,61189.12975947556
2580,21.0,0,27524.17967927604
2581,58.0,0,51072.58086893674
2582,23.0,0,31473.620238117608
2583,29.0,0,39261.770551894944
2584,20.0,2,29648.907482293573
2585,40.0,0,50843.61897449576
2586,35.0,0,45482.993279992384
2587,27.0,1,39037.530760414185
2588,40.0,1,55021.534807354
2589,38.0,1,52544.757175774044
2590,55.0,1,57585.44314235551
2591,60.0,2,61389.921779511424
2592,49.0,1,57486.890981951816
2593,26.0,1,38165.00937099024
2594,33.0,0,44201.162546184525
2595,61.0,2,62388.69361891372
2596,24.0,0,32402.98325683976
2597,38.0,1,53391.623778448775
2598,62.0,2,62054.475545169014
2599,63.0,1,55439.86832175055
2600,39.0,1,53680.91766269544
2601,50.0,0,51539.39731340233
2602,41.0,2,59609.857334100685
2603,54.0,0,51522.955883038834
2604,21.0,2,32367.836564276004
2605,26.0,1,38233.60839666492
2606,48.0,1,57625.17785162631
2607,30.0,2,47682.32752563773
2608,50.0,2,62329.454720183014
2609,36.0,0,46630.080287937555
2610,60.0,1,56436.01642109087
2611,57.0,1,58011.802853246954
2612,42.0,0,50668.110971974456
2613,55.0,1,57563.41319855601
2614,32.0,0,43485.25752412405
2615,42.0,1,56330.32836533949
2616,29.0,0,39681.68215390545
2617,59.0,0,50753.70598349447
2618,57.0,2,63010.01381431019
2619,61.0,0,50435.863888653126
2620,59.0,0,50980.18518428482
2621,63.0,0,50259.56019410644
2622,30.0,0,41321.39041034791
2623,62.0,2,62094.598200595276
2624,46.0,2,60674.701831669416
2625,39.0,2,58040.0047353786
2626,45.0,2,60386.80465702099
2627,35.0,0,46242.20356712217
2628,33.0,1,46799.589463715965
2629,31.0,0,42113.31476819822
2630,24.0,0,31397.50275221425
2631,42.0,1,54942.988636715425
2632,60.0,2,61944.612288540564
2633,48.0,0,51967.98161213994
2634,43.0,0,51276.43511165308
2635,39.0,2,58269.743908326236
2636,41.0,0,51053.899333294474
2637,29.0,1,43272.54173403473
2638,57.0,0,51318.88336753299
2639,29.0,2,45582.30533516221
2640,52.0,1,56321.28530632378
2641,54.0,0,51096.52321085963
2642,46.0,0,52157.8093951644
2643,59.0,2,62605.70617098161
2644,33.0,2,51205.185509112365
2645,60.0,2,61727.99118574081
2646,53.0,0,51697.72857710904
2647,56.0,2,62351.810031782814
2648,50.0,1,57559.80362617659
2649,58.0,2,62517.93868726771
2650,65.0,1,55796.64912654992
2651,39.0,1,53740.73431838302
2652,57.0,1,57523.547558784274
2653,54.0,0,52644.386803423775
2654,40.0,2,58573.756733264614
2655,62.0,1,56180.01460753916
2656,38.0,0,49148.16396842031
2657,45.0,2,61198.75217220539
2658,25.0,0,33121.60708256895
2659,30.0,2,47319.29292220177
2660,58.0,0,50142.005307890584
2661,38.0,1,52619.7888408039
2662,38.0,1,51777.01057380427
2663,31.0,2,48536.96446430964
2664,42.0,0,50760.39078245828
2665,56.0,0,51329.1639352284
2666,60.0,0,50574.8822052653
2667,23.0,0,30998.817792796177
2668,46.0,1,56150.75679498542
2669,41.0,1,55151.64126367695
2670,48.0,2,62265.474979032224
2671,40.0,1,54819.54727778724
2672,38.0,1,52743.63368571686
2673,41.0,0,50906.80040666964
2674,46.0,0,52438.70766887483
2675,43.0,2,59929.40096133061
2676,41.0,1,54929.63806975045
2677,57.0,1,56823.303734454516
2678,54.0,1,57024.0680986889
2679,35.0,1,50594.52651741732
2680,56.0,2,62477.656246746985
2681,58.0,0,50125.76953476908
2682,27.0,1,39403.850430438535
2683,46.0,0,52826.150333365265
2684,33.0,0,44437.50515673774
2685,53.0,2,61948.53317060737
2686,31.0,2,47760.043713206345
2687,50.0,2,62484.65841131761
2688,31.0,0,42471.33509331318
2689,43.0,0,51640.70133174154
2690,63.0,1,55790.131284927804
2691,37.0,2,55132.795161357055
2692,59.0,2,62975.90016825447
2693,64.0,2,61496.96634344743
2694,59.0,2,62098.941729479535
2695,27.0,2,42208.39505304349
2696,57.0,0,51429.18224190962
2697,21.0,1,30325.4150962604
2698,38.0,1,52910.19505296806
2699,59.0,1,56189.103111941564
2700,51.0,2,61873.49344148251
2701,44.0,2,60168.71125283647
2702,37.0,1,52108.02059820943
2703,57.0,1,56949.21189476874
2704,52.0,2,61658.80418335614
2705,41.0,0,51401.10133904764
2706,60.0,0,50004.34207852484
2707,30.0,1,44058.71905696355
2708,28.0,0,38166.027703373285
2709,49.0,1,56139.94392602619
2710,64.0,1,55913.30192926754
2711,31.0,1,45398.56469371887
2712,31.0,1,44949.29126879903
2713,26.0,2,40572.244770039564
2714,59.0,0,51365.45140361295
2715,30.0,1,45188.14002234655
2716,43.0,2,60457.42472935921
2717,65.0,0,50066.15738085047
2718,21.0,1,28235.795721134466
2719,45.0,2,59974.61389231525
2720,43.0,1,55736.94097619416
2721,56.0,0,51635.402930361444
2722,36.0,0,46060.294226816506
2723,38.0,0,49002.132725793635
2724,28.0,0,37009.5425063519
2725,53.0,2,62678.28178119351
2726,55.0,0,51551.42959918146
2727,26.0,2,40195.502004993425
2728,38.0,2,56336.58759421477
2729,60.0,2,61909.524928486266
2730,20.0,2,29583.29050639279
2731,33.0,1,47156.17936947494
2732,45.0,2,60666.79707568022
2733,35.0,1,49137.40142373901
2734,32.0,0,43587.22102302941
2735,41.0,2,59232.49685186347
2736,28.0,2,43834.19506566911
2737,44.0,2,61225.65972960917
2738,52.0,1,57511.5124425998
2739,46.0,0,51699.163888426425
2740,24.0,1,34605.67348531672
2741,58.0,2,61909.413697034375
2742,28.0,2,43423.72920216755
2743,54.0,1,57212.152768438245
2744,36.0,2,53513.327985645454
2745,55.0,0,50773.156104005866
2746,29.0,1,42617.52162877677
2747,28.0,0,38103.94181928492
2748,42.0,2,59849.78582093831
2749,21.0,0,28281.512752877836
2750,30.0,1,44091.064585759
2751,53.0,2,62775.08716069208
2752,58.0,0,50671.092556467214
2753,24.0,1,34005.7490607187
2754,60.0,0,50059.64382263939
2755,56.0,2,62642.30985364625
2756,59.0,2,62537.95407774316
2757,51.0,0,51614.87551456785
2758,50.0,1,57388.78150957478
2759,44.0,2,60251.30748854809
2760,49.0,0,52546.81971692644
2761,61.0,1,56387.072272186124
2762,25.0,0,32607.19245736425
2763,34.0,2,52433.10413265529
2764,23.0,1,33702.93681126193
2765,63.0,1,55634.46365740092
2766,40.0,2,58441.58256698318
2767,50.0,2,62175.92417735288
2768,58.0,0,50194.095445645784
2769,65.0,1,55685.00102334868
2770,27.0,0,37602.75550916079
2771,56.0,1,57612.96630323095
2772,60.0,2,61955.329291161885
2773,22.0,2,34298.86622547362
2774,54.0,2,62542.25043893759
2775,36.0,1,49360.93322617921
2776,49.0,2,62049.200891333174
2777,43.0,2,59874.41755601547
2778,32.0,1,46462.650426275875
2779,26.0,0,34822.46597110688
2780,25.0,0,34333.382890817215
2781,25.0,1,35564.050634288506
2782,49.0,2,61322.288630476614
2783,36.0,2,53700.09332129604
2784,30.0,0,41396.95598494877
2785,51.0,2,62413.31472564947
2786,51.0,2,62952.933529741786
2787,44.0,1,56491.17043287881
2788,62.0,1,55861.24772259823
2789,37.0,1,51436.29321827036
2790,58.0,2,61924.09083547152
2791,23.0,2,36694.6224495101
2792,53.0,0,51917.38885961256
2793,64.0,1,54737.062710022845
2794,58.0,0,51297.59631729993
2795,46.0,2,60236.29369529451
2796,48.0,1,56638.05610189057
2797,36.0,0,46938.676910949376
2798,51.0,0,53644.84257562822
2799,55.0,0,51974.44209054483
2800,65.0,1,55274.748802630995
2801,42.0,2,59770.44809076193
2802,23.0,0,30839.256282681657
2803,47.0,1,57414.33359114008
2804,25.0,1,36600.71615869675
2805,31.0,1,45006.5611891974
2806,35.0,2,52339.09095771522
2807,53.0,0,52253.31048197012
2808,28.0,1,41804.79206314859
2809,27.0,2,41795.4618879449
2810,22.0,2,33358.97013101789
2811,59.0,1,55963.69727552201
2812,51.0,1,57454.679068860736
2813,22.0,2,32491.817883298052
2814,21.0,1,29286.18485669986
2815,45.0,1,56846.845475699854
2816,33.0,1,46902.655796015606
2817,47.0,1,56683.21836130916
2818,40.0,2,58684.46805026463
2819,62.0,0,50520.689889806046
2820,33.0,0,43742.10925697396
2821,51.0,1,57245.68854019137
2822,22.0,2,34170.35602602383
2823,63.0,0,50136.63723611407
2824,64.0,2,62052.52382961368
2825,53.0,0,51702.779182898616
2826,41.0,1,55429.08852102429
2827,30.0,1,44758.497905794626
2828,57.0,0,51224.49450989927
2829,53.0,2,62365.27638766066
2830,30.0,0,41953.79920335112
2831,40.0,1,55741.072880394866
2832,41.0,1,55798.90055368785
2833,57.0,1,56530.809148014065
2834,51.0,0,52045.48394894633
2835,49.0,1,56318.55763814222
2836,49.0,1,57793.016947764016
2837,32.0,1,46426.76750461851
2838,37.0,2,54171.96409227907
2839,22.0,2,34220.422760461784
2840,55.0,0,51248.85430057277
2841,39.0,2,58274.86339881822
2842,40.0,2,57908.38663422844
2843,31.0,2,48495.33752671906
2844,29.0,2,46291.26445567892
2845,46.0,0,51943.80424806295
2846,30.0,1,44302.255285639294
2847,23.0,1,34173.29118795045
2848,55.0,2,61898.31613201731
2849,37.0,2,54968.6309618454
2850,37.0,0,48464.72964439039
2851,39.0,2,57783.96723352115
2852,57.0,2,61955.896541723596
2853,34.0,1,49447.18567223562
2854,54.0,1,57391.43291181018
2855,62.0,1,56286.16542153125
2856,50.0,2,62499.586510334375
2857,39.0,2,57964.70168536591
2858,54.0,1,57008.610693947274
2859,41.0,2,59172.346165952906
2860,39.0,0,50072.33537644403
2861,44.0,1,56122.36427298596
2862,34.0,1,48263.33384028923
2863,25.0,0,33608.618721692845
2864,39.0,1,52695.92124857759
2865,26.0,2,39462.38849356382
2866,38.0,2,56592.81538345229
2867,45.0,2,60343.154386876486
2868,62.0,0,50898.692192743554
2869,22.0,0,27718.004965969143
2870,48.0,1,56581.810045150385
2871,41.0,0,51344.913395547126
2872,21.0,0,26941.444431933964
2873,31.0,1,45430.41357435065
2874,25.0,2,39934.50207628609
2875,30.0,2,46920.2081920234
2876,32.0,0,43121.31978071266
2877,38.0,2,56603.6823709382
2878,44.0,1,56216.99618164291
2879,20.0,0,25952.24995274663
2880,27.0,1,39755.49962758982
2881,24.0,0,32689.019283542886
2882,45.0,2,60838.14725857802
2883,35.0,2,52723.929724666006
2884,45.0,2,60334.6455393486
2885,30.0,0,41344.969075872905
2886,21.0,1,29748.83370674663
2887,62.0,1,54987.20803067915
2888,25.0,2,38043.52466266445
2889,26.0,1,37036.53925950111
2890,27.0,1,38564.318923924664
2891,64.0,1,56270.483743925455
2892,48.0,0,53770.36957302124
2893,47.0,2,60382.65625042339
2894,64.0,2,62212.06127298303
2895,24.0,0,32205.085165593908
2896,64.0,1,55639.24707278307
2897,29.0,2,45905.78909756747
2898,48.0,0,52280.62701933348
2899,39.0,1,53613.41949466879
2900,37.0,1,52020.236099050126
2901,62.0,1,56397.09337605137
2902,27.0,1,39084.62382062871
2903,65.0,2,62107.50560396675
2904,37.0,0,47768.90393524328
2905,49.0,0,53788.802042860276
2906,64.0,1,55968.59607224388
2907,23.0,2,35034.64372542451
2908,62.0,1,55940.319507242755
2909,46.0,0,51927.51369822325
2910,52.0,0,52251.232127603194
2911,27.0,2,40566.172230602024
2912,44.0,0,51242.034777936344
2913,50.0,0,52070.80489101508
2914,41.0,1,54832.55382495248
2915,27.0,1,38724.86882222979
2916,31.0,0,42007.28639700142
2917,58.0,0,51509.14418800772
2918,22.0,0,28378.479332043604
2919,52.0,1,56719.48541918039
2920,65.0,2,61487.29288408516
2921,20.0,0,25965.66966949214
2922,27.0,1,38979.25071485812
2923,50.0,0,52584.929833942224
2924,23.0,2,35509.19536211784
2925,47.0,0,51693.13028466078
2926,51.0,0,52382.066021339975
2927,46.0,0,51755.50750593437
2928,36.0,1,50761.828873904415
2929,51.0,2,62594.78803396124
2930,47.0,0,51679.83464053751
2931,29.0,1,42567.55373970969
2932,45.0,0,50991.51922823478
2933,60.0,0,50595.12915961897
2934,50.0,0,53032.0051262623
2935,41.0,2,59784.37063572426
2936,34.0,1,49664.40975741213
2937,24.0,1,34051.05337131743
2938,31.0,0,42433.62566784297
2939,21.0,0,25899.179493249638
2940,64.0,2,62414.81269400161
2941,30.0,1,44834.96511986785
2942,57.0,0,51415.3072673877
2943,28.0,1,41053.703309056196
2944,33.0,1,46738.89090643792
2945,39.0,1,53637.61176904747
2946,35.0,1,48600.238527422574
2947,56.0,2,62517.394924227716
2948,63.0,0,49705.97590201083
2949,59.0,1,56574.19235488738
2950,27.0,2,41614.60388076212
2951,55.0,2,62254.642119646815
2952,27.0,2,41601.937127178375
2953,61.0,2,62310.14155529546
2954,43.0,0,50919.77888317847
2955,35.0,2,52215.93573207562
2956,27.0,0,36399.27191392462
2957,21.0,1,27862.289138323216
2958,31.0,1,44855.59109294909
2959,61.0,2,62175.25708973712
2960,56.0,2,62426.95041355473
2961,64.0,2,61802.92539916464
2962,25.0,0,34079.19428142471
2963,47.0,2,60696.26369341531
2964,32.0,2,49490.73182663214
2965,44.0,0,51583.572509117344
2966,34.0,1,48533.75363972074
2967,33.0,0,44049.737766146725
2968,46.0,1,56229.320872142554
2969,28.0,0,38028.849673503275
2970,41.0,1,56172.65611706062
2971,49.0,0,51295.7527659131
2972,26.0,2,39824.55190929744
2973,62.0,2,62407.36159130099
2974,43.0,2,60669.17528299126
2975,57.0,2,62300.78455107726
2976,49.0,1,58686.94371665447
2977,52.0,0,52489.55105967121
2978,52.0,1,56093.76436015499
2979,59.0,1,55835.20909873959
2980,48.0,0,52260.30368696262
2981,33.0,0,42947.83869878407
2982,24.0,0,33174.886384774356
2983,47.0,2,61321.58236470733
2984,23.0,0,30114.605180252336
2985,31.0,2,47547.551704262376
2986,23.0,2,35312.32898101656
2987,45.0,0,50693.51445384043
2988,27.0,0,37438.286992145404
2989,47.0,1,57404.35078003051
2990,56.0,0,51216.51042033331
2991,57.0,2,61797.77867857969
2992,34.0,2,51993.28154398141
2993,45.0,1,55932.55883422497
2994,45.0,0,51042.76379021439
2995,41.0,2,60402.54323290115
2996,49.0,1,56927.82463056754
2997,29.0,1,42408.4001195274
2998,64.0,2,62235.93083176321
2999,24.0,0,32772.67820319304
3000,57.0,1,57511.59904920765
3001,47.0,2,61166.751656940025
3002,31.0,2,48037.178190109815
3003,54.0,0,51956.53911015538
3004,24.0,0,32008.831408630776
3005,55.0,2,62615.018857452
3006,47.0,1,56773.30949880111
3007,25.0,2,38721.915360511215
3008,24.0,2,36088.00908245019
3009,54.0,0,52158.81179745629
3010,33.0,0,44002.1670912779
3011,60.0,1,56898.45849189631
3012,54.0,0,52335.22385486769
3013,51.0,2,62161.22956633153
3014,33.0,0,44739.51407783985
3015,52.0,2,62143.69354741221
3016,63.0,2,61880.64133035735
3017,24.0,1,35058.29707220534
3018,35.0,0,45898.10009235785
3019,31.0,2,47708.20994768109
3020,38.0,1,52875.00719682159
3021,53.0,0,51945.32112756613
3022,41.0,1,56368.10003978568
3023,46.0,2,60962.39433745736
3024,34.0,2,51537.11714543737
3025,26.0,2,40654.17371643502
3026,32.0,1,46448.87781328232
3027,59.0,0,51005.85313214983
3028,47.0,2,61591.30516987511
3029,37.0,2,54986.6365666152
3030,56.0,1,57499.74714216188
3031,23.0,2,36136.136095795635
3032,31.0,1,45582.22151310573
3033,30.0,2,48330.872790668385
3034,64.0,2,62498.98746846401
3035,52.0,1,58431.89996655591
3036,48.0,0,52406.37711590702
3037,20.0,2,30067.519004650083
3038,28.0,2,44577.78410656245
3039,49.0,2,61792.98286465635
3040,37.0,2,55708.40232393978
3041,62.0,1,56846.8347701984
3042,54.0,2,62909.75522785942
3043,40.0,0,51004.36366239196
3044,54.0,1,57227.3903981269
3045,64.0,2,62489.51893343289
3046,41.0,2,59622.671293943094
3047,49.0,1,57603.44843031026
3048,61.0,1,56401.73751715816
3049,31.0,1,44897.12345107164
3050,60.0,2,62167.423568096965
3051,24.0,2,37879.7697236938
3052,49.0,0,52792.75486122115
3053,55.0,0,51805.42471650536
3054,48.0,2,61342.43959505017
3055,42.0,2,59729.089480911236
3056,48.0,0,51579.953592305246
3057,27.0,1,38329.91046248176
3058,30.0,1,43571.808061776945
3059,32.0,0,43824.548660386536
3060,47.0,1,56774.919582440336
3061,40.0,2,59816.72569667065
3062,31.0,0,41919.36092627635
3063,60.0,2,62515.608604073444
3064,37.0,0,47330.97936768548
3065,40.0,0,50837.09211313322
3066,38.0,1,52685.234172365526
3067,28.0,2,43206.386336947726
3068,53.0,2,61913.53435805587
3069,40.0,2,59105.85517571754
3070,21.0,2,30634.08519588969
3071,63.0,2,61912.001930699844
3072,57.0,1,57033.999032682965
3073,53.0,0,51213.56662691303
3074,59.0,2,62540.51802937622
3075,61.0,0,50682.13979431459
3076,35.0,1,50173.02021156949
3077,47.0,2,61880.88270993967
3078,47.0,0,52083.36157704147
3079,32.0,2,49122.31266753371
3080,30.0,0,40941.00255221954
3081,25.0,0,34677.94376535045
3082,50.0,1,57553.81780533356
3083,55.0,1,56932.42360519936
3084,54.0,1,57357.557976072116
3085,34.0,0,45257.2540977525
3086,29.0,0,39993.379939376166
3087,40.0,1,54979.8009302488
3088,45.0,0,51483.52197958609
3089,61.0,1,56726.21597838128
3090,59.0,2,61524.82515480365
3091,61.0,0,50372.513395799455
3092,58.0,0,50609.26204052555
3093,63.0,1,54866.16292815782
3094,41.0,0,50654.82026966493
3095,22.0,1,31549.043044003098
3096,24.0,1,34275.19621438625
3097,38.0,1,52688.67124548771
3098,32.0,1,46159.520135285835
3099,28.0,2,42305.52020379977
3100,63.0,0,49820.50083730894
3101,29.0,0,39595.2981551458
3102,63.0,2,62292.25458504749
3103,54.0,0,51903.6711797125
3104,49.0,1,56244.37840817223
3105,50.0,1,56962.8071848899
3106,35.0,1,50091.00252231769
3107,49.0,1,57132.45001708496
3108,28.0,0,39766.56509726476
3109,62.0,0,49201.76545497344
3110,34.0,0,45362.58641879296
3111,31.0,2,48474.71885735895
3112,52.0,2,62931.21799147418
3113,50.0,0,52283.33763920082
3114,40.0,0,51104.10677276995
3115,48.0,0,52566.783737871934
3116,27.0,2,41988.637084677604
3117,50.0,2,62900.553197437395
3118,32.0,1,46262.29253880134
3119,32.0,2,49822.167707385546
3120,27.0,0,35714.62334211872
3121,35.0,1,49284.00054707834
3122,35.0,2,53519.32825098754
3123,40.0,0,51413.04692254967
3124,29.0,1,42201.18121948284
3125,29.0,1,41967.02347145707
3126,44.0,0,52494.87261017233
3127,26.0,0,34983.46139986908
3128,51.0,2,62169.94995889581
3129,62.0,1,56432.046304790434
3130,39.0,0,50667.10215464124
3131,61.0,2,62759.821703205685
3132,24.0,1,35063.1860639751
3133,22.0,1,31326.211154832476
3134,52.0,1,57950.50248168758
3135,54.0,1,57314.17791883139
3136,58.0,2,61761.1187316539
3137,23.0,2,34280.277357097184
3138,55.0,1,56666.285582564655
3139,37.0,0,47567.08126990581
3140,34.0,0,43594.55131957641
3141,28.0,0,38698.20090588317
3142,65.0,0,48615.64349961111
3143,23.0,2,34706.1283774766
3144,57.0,1,55807.60970673377
3145,49.0,0,52749.80193190788
3146,53.0,2,62454.56757355535
3147,52.0,0,51919.08911816238
3148,59.0,1,56488.044140947066
3149,28.0,0,38757.51213996996
3150,20.0,1,27385.224922748926
3151,47.0,1,55738.99497039462
3152,36.0,2,53462.59855297001
3153,26.0,1,36388.604438723705
3154,28.0,1,41593.77441838747
3155,35.0,1,49886.60048699811
3156,23.0,1,34017.68879578098
3157,23.0,1,31528.266874755158
3158,61.0,2,62688.016899380294
3159,34.0,1,48141.55049690575
3160,64.0,2,63541.69090027663
3161,63.0,0,50172.82245286521
3162,26.0,2,41877.12721393411
3163,52.0,2,62901.21991012332
3164,47.0,2,61653.62110198893
3165,51.0,2,62298.70851464804
3166,24.0,1,34815.13842894122
3167,28.0,1,41226.76633359086
3168,23.0,0,31700.27281812251
3169,47.0,1,57576.71120827636
3170,64.0,0,49002.61655567575
3171,50.0,2,62138.82559500852
3172,52.0,2,61758.248297428756
3173,64.0,0,49330.44777336246
3174,51.0,2,63114.63374050826
3175,22.0,0,29409.745027193094
3176,59.0,2,63189.21937012845
3177,36.0,2,54900.33098695254
3178,20.0,2,29989.012189030174
3179,43.0,0,52064.95682954291
3180,62.0,0,49295.266857094146
3181,32.0,0,42359.45846050657
3182,42.0,2,60596.75651576587
3183,28.0,1,40047.30116044613
3184,23.0,0,30123.820596919493
3185,24.0,1,34327.41737946167
3186,53.0,1,57269.80020083631
3187,59.0,1,57186.373634970194
3188,26.0,1,39198.740585054904
3189,33.0,0,44214.16771161068
3190,29.0,1,42777.942165172375
3191,21.0,2,31481.381969775728
3192,45.0,2,60637.77445836034
3193,51.0,0,53403.296058724685
3194,49.0,1,58260.08687054274
3195,37.0,2,55316.421945660084
3196,45.0,1,56237.484062569536
3197,24.0,0,32611.92488458586
3198,27.0,1,39420.008355657956
3199,62.0,0,50557.79396688931
3200,54.0,1,57992.79467627934
3201,62.0,1,56214.05622537103
3202,61.0,0,50685.809057573744
3203,49.0,0,52707.498207030345
3204,62.0,2,62312.36069448962
3205,39.0,1,52777.77401539957
3206,20.0,1,28370.36504990259
3207,23.0,0,30765.623835289192
3208,25.0,0,33754.29144464381
3209,24.0,1,34565.118830217674
3210,36.0,1,51388.83698372436
3211,52.0,0,52264.798677240215
3212,56.0,2,61929.31221225856
3213,47.0,1,55988.73914647483
3214,27.0,0,36336.857054325934
3215,54.0,0,52122.51045053656
3216,36.0,2,53927.79855510702
3217,21.0,1,28884.806098987487
3218,33.0,1,47222.93988763993
3219,35.0,0,45946.98754684247
3220,32.0,2,49458.58834130537
3221,57.0,2,62980.67797458365
3222,54.0,0,52079.478076898784
3223,51.0,2,62783.840020024676
3224,26.0,1,37716.32543005904
3225,56.0,0,50563.97856589131
3226,50.0,2,62538.261955202885
3227,29.0,0,39657.40620441242
3228,49.0,2,62727.66584241483
3229,42.0,0,51555.89449382482
3230,40.0,0,50545.5256944734
3231,25.0,0,33331.358422513906
3232,43.0,0,51490.12044695651
3233,24.0,1,35374.83387023913
3234,27.0,2,43205.98502400267
3235,26.0,1,37437.99129154354
3236,63.0,1,55714.700850057765
3237,33.0,2,51410.18883410644
3238,36.0,1,51358.22513619582
3239,34.0,2,51950.9625194039
3240,60.0,1,57150.12194287022
3241,45.0,0,51239.07902822604
3242,61.0,0,49874.3120064955
3243,33.0,0,44336.499013345376
3244,25.0,2,38907.138104355516
3245,45.0,0,52064.35272448699
3246,36.0,2,53712.23421580391
3247,56.0,0,51590.20217577595
3248,60.0,0,50384.26888851495
3249,41.0,1,55503.56330967468
3250,64.0,0,49426.13659408475
3251,45.0,0,51038.67275560686
3252,32.0,2,49871.206347206404
3253,42.0,0,51348.61241281699
3254,22.0,1,30351.32047300477
3255,56.0,0,51051.56849341768
3256,25.0,0,32827.886317338
3257,34.0,2,51549.95914194985
3258,45.0,1,57239.29021412165
3259,22.0,0,30038.69282679866
3260,24.0,2,34919.081430269565
3261,51.0,2,62744.08719841194
3262,23.0,1,33871.09407837212
3263,41.0,1,55259.14385627676
3264,35.0,2,53753.609247111424
3265,30.0,1,45117.014538198986
3266,28.0,1,40956.3246376297
3267,54.0,1,57131.53012131589
3268,63.0,2,63196.43371938026
3269,26.0,1,37597.1225081691
3270,63.0,1,55805.25285687209
3271,47.0,1,56466.87952604787
3272,49.0,0,52857.15410624182
3273,52.0,1,57900.95427195653
3274,52.0,0,52244.093665880544
3275,57.0,1,56826.95466161949
3276,42.0,0,50403.839473836306
3277,44.0,0,52311.67172629653
3278,35.0,1,48852.85346426065
3279,25.0,0,33209.171993790886
3280,50.0,0,52972.121190061756
3281,22.0,2,32645.64265087303
3282,32.0,2,50386.21373370763
3283,24.0,1,35278.24384476614
3284,29.0,2,44739.763662955054
3285,49.0,2,62215.23324236887
3286,48.0,2,61337.12055243926
3287,39.0,2,57662.47523701877
3288,24.0,0,32826.70730660492
3289,40.0,1,54002.68883854473
3290,36.0,2,53690.585040998776
3291,52.0,2,62060.18785631046
3292,46.0,1,56590.73964069235
3293,42.0,1,56231.37930892677
3294,42.0,0,51560.70905274775
3295,63.0,1,54714.846724726376
3296,54.0,1,57420.988502404914
3297,42.0,1,55369.9750278831
3298,42.0,1,55645.945571239026
3299,21.0,0,27599.133572285125
3300,62.0,2,61828.4800369415
3301,34.0,0,45327.09293370869
3302,32.0,1,45448.24950290938
3303,65.0,1,55659.17714562199
3304,52.0,0,51588.790432969865
3305,22.0,0,28782.27249226292
3306,23.0,1,33062.30038737488
3307,21.0,0,28150.1004230546
3308,47.0,2,61734.02656378593
3309,23.0,2,35376.284420643264
3310,62.0,1,55729.46982088738
3311,62.0,1,55726.59652320703
3312,45.0,2,61045.54901615747
3313,48.0,0,51749.78835785191
3314,33.0,1,47890.79313031458
3315,23.0,0,30873.972711008104
3316,53.0,0,52481.719484040535
3317,25.0,2,38498.85902900368
3318,24.0,0,32251.465431687906
3319,34.0,2,51071.70730534469
3320,21.0,2,30970.063469055513
3321,40.0,1,54542.49967595382
3322,52.0,2,62313.37313061321
3323,56.0,0,51968.97174106981
3324,47.0,0,52003.406465887856
3325,58.0,1,56424.34162751252
3326,38.0,2,57513.147087387435
3327,58.0,0,50658.50488931681
3328,43.0,0,51128.948235552714
3329,30.0,2,46480.37386079104
3330,62.0,1,55592.60116934964
3331,32.0,1,46243.86358464594
3332,21.0,1,30080.1047305818
3333,31.0,2,47594.862166895466
3334,37.0,2,53872.208869950184
3335,36.0,1,50543.42422309931
3336,44.0,0,51224.530042661965
3337,60.0,2,62491.866541061885
3338,33.0,0,44796.428207819576
3339,43.0,1,55894.44171261998
3340,35.0,2,54122.31405688931
3341,57.0,1,56767.947797304594
3342,27.0,2,42656.92507064747
3343,25.0,1,35357.093633148885
3344,43.0,2,59976.02056368501
3345,50.0,1,57010.02186274505
3346,56.0,0,50933.1736365574
3347,47.0,2,61174.25821844749
3348,55.0,1,56353.40904678268
